iso3,name,year,disease_short,disease_description,cases
PRY,Paraguay,2000,diphtheria,Diphtheria,0
PRY,Paraguay,2000,measles,Measles,0
PRY,Paraguay,2000,mumps,Mumps,527
PRY,Paraguay,2000,ntetanus,Neonatal tetanus,7
PRY,Paraguay,2000,pertussis,Pertussis,24
PRY,Paraguay,2000,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,2000,rubella,Rubella,96
PRY,Paraguay,2000,ttetanus,Total tetanus,13
PRY,Paraguay,2000,yfever,Yellow fever,0
PRY,Paraguay,1999,crs,Congenital rubella syndrome,
PRY,Paraguay,1999,diphtheria,Diphtheria,0
PRY,Paraguay,1999,measles,Measles,0
PRY,Paraguay,1999,mumps,Mumps,782
PRY,Paraguay,1999,ntetanus,Neonatal tetanus,10
PRY,Paraguay,1999,pertussis,Pertussis,29
PRY,Paraguay,1999,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1999,rubella,Rubella,32
PRY,Paraguay,1999,ttetanus,Total tetanus,23
PRY,Paraguay,1999,yfever,Yellow fever,
PRY,Paraguay,1998,crs,Congenital rubella syndrome,0
PRY,Paraguay,1998,diphtheria,Diphtheria,0
PRY,Paraguay,1998,measles,Measles,70
PRY,Paraguay,1998,ntetanus,Neonatal tetanus,13
PRY,Paraguay,1998,pertussis,Pertussis,36
PRY,Paraguay,1998,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1998,rubella,Rubella,73
PRY,Paraguay,1998,ttetanus,Total tetanus,19
PRY,Paraguay,1998,yfever,Yellow fever,0
PRY,Paraguay,1997,crs,Congenital rubella syndrome,0
PRY,Paraguay,1997,diphtheria,Diphtheria,0
PRY,Paraguay,1997,measles,Measles,143
PRY,Paraguay,1997,ntetanus,Neonatal tetanus,20
PRY,Paraguay,1997,pertussis,Pertussis,40
PRY,Paraguay,1997,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1997,rubella,Rubella,5
PRY,Paraguay,1997,ttetanus,Total tetanus,30
PRY,Paraguay,1997,yfever,Yellow fever,0
PRY,Paraguay,1996,diphtheria,Diphtheria,0
PRY,Paraguay,1996,measles,Measles,13
PRY,Paraguay,1996,ntetanus,Neonatal tetanus,10
PRY,Paraguay,1996,pertussis,Pertussis,40
PRY,Paraguay,1996,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1996,ttetanus,Total tetanus,16
PRY,Paraguay,1996,yfever,Yellow fever,
PRY,Paraguay,1995,diphtheria,Diphtheria,1
PRY,Paraguay,1995,measles,Measles,73
PRY,Paraguay,1995,ntetanus,Neonatal tetanus,16
PRY,Paraguay,1995,pertussis,Pertussis,13
PRY,Paraguay,1995,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1995,ttetanus,Total tetanus,42
PRY,Paraguay,1995,yfever,Yellow fever,
PRY,Paraguay,1994,diphtheria,Diphtheria,1
PRY,Paraguay,1994,measles,Measles,122
PRY,Paraguay,1994,ntetanus,Neonatal tetanus,20
PRY,Paraguay,1994,pertussis,Pertussis,49
PRY,Paraguay,1994,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1994,ttetanus,Total tetanus,36
PRY,Paraguay,1994,yfever,Yellow fever,
PRY,Paraguay,1993,diphtheria,Diphtheria,6
PRY,Paraguay,1993,measles,Measles,2066
PRY,Paraguay,1993,ntetanus,Neonatal tetanus,29
PRY,Paraguay,1993,pertussis,Pertussis,272
PRY,Paraguay,1993,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1993,ttetanus,Total tetanus,33
PRY,Paraguay,1993,yfever,Yellow fever,
PRY,Paraguay,1992,diphtheria,Diphtheria,6
PRY,Paraguay,1992,measles,Measles,864
PRY,Paraguay,1992,ntetanus,Neonatal tetanus,18
PRY,Paraguay,1992,pertussis,Pertussis,372
PRY,Paraguay,1992,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1992,ttetanus,Total tetanus,39
PRY,Paraguay,1992,yfever,Yellow fever,
PRY,Paraguay,1991,diphtheria,Diphtheria,4
PRY,Paraguay,1991,measles,Measles,526
PRY,Paraguay,1991,ntetanus,Neonatal tetanus,33
PRY,Paraguay,1991,pertussis,Pertussis,118
PRY,Paraguay,1991,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1991,ttetanus,Total tetanus,45
PRY,Paraguay,1991,yfever,Yellow fever,
PRY,Paraguay,1990,diphtheria,Diphtheria,10
PRY,Paraguay,1990,measles,Measles,1396
PRY,Paraguay,1990,ntetanus,Neonatal tetanus,38
PRY,Paraguay,1990,pertussis,Pertussis,115
PRY,Paraguay,1990,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1990,ttetanus,Total tetanus,50
PRY,Paraguay,1990,yfever,Yellow fever,
PRY,Paraguay,1989,diphtheria,Diphtheria,8
PRY,Paraguay,1989,measles,Measles,386
PRY,Paraguay,1989,ntetanus,Neonatal tetanus,37
PRY,Paraguay,1989,pertussis,Pertussis,291
PRY,Paraguay,1989,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1989,ttetanus,Total tetanus,80
PRY,Paraguay,1989,yfever,Yellow fever,
PRY,Paraguay,1988,diphtheria,Diphtheria,12
PRY,Paraguay,1988,measles,Measles,755
PRY,Paraguay,1988,ntetanus,Neonatal tetanus,55
PRY,Paraguay,1988,pertussis,Pertussis,886
PRY,Paraguay,1988,poliomyelitis,Poliomyelitis,2
PRY,Paraguay,1988,ttetanus,Total tetanus,64
PRY,Paraguay,1988,yfever,Yellow fever,
PRY,Paraguay,1987,diphtheria,Diphtheria,19
PRY,Paraguay,1987,measles,Measles,1742
PRY,Paraguay,1987,ntetanus,Neonatal tetanus,59
PRY,Paraguay,1987,pertussis,Pertussis,251
PRY,Paraguay,1987,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1987,ttetanus,Total tetanus,59
PRY,Paraguay,1987,yfever,Yellow fever,
PRY,Paraguay,1986,diphtheria,Diphtheria,19
PRY,Paraguay,1986,measles,Measles,610
PRY,Paraguay,1986,ntetanus,Neonatal tetanus,59
PRY,Paraguay,1986,pertussis,Pertussis,111
PRY,Paraguay,1986,poliomyelitis,Poliomyelitis,0
PRY,Paraguay,1986,ttetanus,Total tetanus,111
PRY,Paraguay,1986,yfever,Yellow fever,
PRY,Paraguay,1985,diphtheria,Diphtheria,27
PRY,Paraguay,1985,measles,Measles,666
PRY,Paraguay,1985,ntetanus,Neonatal tetanus,76
PRY,Paraguay,1985,pertussis,Pertussis,363
PRY,Paraguay,1985,poliomyelitis,Poliomyelitis,3
PRY,Paraguay,1985,ttetanus,Total tetanus,136
PRY,Paraguay,1985,yfever,Yellow fever,
PRY,Paraguay,1984,diphtheria,Diphtheria,10
PRY,Paraguay,1984,measles,Measles,979
PRY,Paraguay,1984,ntetanus,Neonatal tetanus,81
PRY,Paraguay,1984,pertussis,Pertussis,795
PRY,Paraguay,1984,poliomyelitis,Poliomyelitis,2
PRY,Paraguay,1984,ttetanus,Total tetanus,172
PRY,Paraguay,1984,yfever,Yellow fever,
PRY,Paraguay,1983,diphtheria,Diphtheria,3
PRY,Paraguay,1983,measles,Measles,1259
PRY,Paraguay,1983,ntetanus,Neonatal tetanus,114
PRY,Paraguay,1983,pertussis,Pertussis,361
PRY,Paraguay,1983,poliomyelitis,Poliomyelitis,12
PRY,Paraguay,1983,ttetanus,Total tetanus,198
PRY,Paraguay,1983,yfever,Yellow fever,
PRY,Paraguay,1982,diphtheria,Diphtheria,14
PRY,Paraguay,1982,measles,Measles,531
PRY,Paraguay,1982,ntetanus,Neonatal tetanus,113
PRY,Paraguay,1982,pertussis,Pertussis,412
PRY,Paraguay,1982,poliomyelitis,Poliomyelitis,74
PRY,Paraguay,1982,ttetanus,Total tetanus,190
PRY,Paraguay,1982,yfever,Yellow fever,
PRY,Paraguay,1981,diphtheria,Diphtheria,6
PRY,Paraguay,1981,measles,Measles,428
PRY,Paraguay,1981,ntetanus,Neonatal tetanus,104
PRY,Paraguay,1981,pertussis,Pertussis,459
PRY,Paraguay,1981,poliomyelitis,Poliomyelitis,53
PRY,Paraguay,1981,ttetanus,Total tetanus,190
PRY,Paraguay,1981,yfever,Yellow fever,
PRY,Paraguay,1980,diphtheria,Diphtheria,14
PRY,Paraguay,1980,measles,Measles,745
PRY,Paraguay,1980,ntetanus,Neonatal tetanus,99
PRY,Paraguay,1980,pertussis,Pertussis,652
PRY,Paraguay,1980,poliomyelitis,Poliomyelitis,7
PRY,Paraguay,1980,ttetanus,Total tetanus,188
PRY,Paraguay,1980,yfever,Yellow fever,
PSE,"occupied Palestinian territory, including east Jerusalem",2023,crs,Congenital rubella syndrome,0
PSE,"occupied Palestinian territory, including east Jerusalem",2023,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2023,invasive_mening,Invasive meningococcal disease,0
PSE,"occupied Palestinian territory, including east Jerusalem",2023,japenc,Japanese encephalitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2023,measles,Measles,3
PSE,"occupied Palestinian territory, including east Jerusalem",2023,mumps,Mumps,170
PSE,"occupied Palestinian territory, including east Jerusalem",2023,ntetanus,Neonatal tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2023,pertussis,Pertussis,65
PSE,"occupied Palestinian territory, including east Jerusalem",2023,rubella,Rubella,3
PSE,"occupied Palestinian territory, including east Jerusalem",2023,ttetanus,Total tetanus,1
PSE,"occupied Palestinian territory, including east Jerusalem",2023,typhoid,Typhoid,0
PSE,"occupied Palestinian territory, including east Jerusalem",2023,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",2022,crs,Congenital rubella syndrome,0
PSE,"occupied Palestinian territory, including east Jerusalem",2022,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2022,invasive_mening,Invasive meningococcal disease,0
PSE,"occupied Palestinian territory, including east Jerusalem",2022,japenc,Japanese encephalitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2022,measles,Measles,
PSE,"occupied Palestinian territory, including east Jerusalem",2022,mumps,Mumps,214
PSE,"occupied Palestinian territory, including east Jerusalem",2022,ntetanus,Neonatal tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2022,pertussis,Pertussis,25
PSE,"occupied Palestinian territory, including east Jerusalem",2022,rubella,Rubella,
PSE,"occupied Palestinian territory, including east Jerusalem",2022,ttetanus,Total tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2022,typhoid,Typhoid,1
PSE,"occupied Palestinian territory, including east Jerusalem",2022,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",2021,crs,Congenital rubella syndrome,0
PSE,"occupied Palestinian territory, including east Jerusalem",2021,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2021,invasive_mening,Invasive meningococcal disease,0
PSE,"occupied Palestinian territory, including east Jerusalem",2021,japenc,Japanese encephalitis,
PSE,"occupied Palestinian territory, including east Jerusalem",2021,measles,Measles,11
PSE,"occupied Palestinian territory, including east Jerusalem",2021,mumps,Mumps,392
PSE,"occupied Palestinian territory, including east Jerusalem",2021,ntetanus,Neonatal tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2021,pertussis,Pertussis,277
PSE,"occupied Palestinian territory, including east Jerusalem",2021,rubella,Rubella,0
PSE,"occupied Palestinian territory, including east Jerusalem",2021,ttetanus,Total tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2021,typhoid,Typhoid,0
PSE,"occupied Palestinian territory, including east Jerusalem",2021,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",2020,crs,Congenital rubella syndrome,
PSE,"occupied Palestinian territory, including east Jerusalem",2020,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2020,invasive_mening,Invasive meningococcal disease,
PSE,"occupied Palestinian territory, including east Jerusalem",2020,japenc,Japanese encephalitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2020,measles,Measles,1001
PSE,"occupied Palestinian territory, including east Jerusalem",2020,mumps,Mumps,239
PSE,"occupied Palestinian territory, including east Jerusalem",2020,ntetanus,Neonatal tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2020,pertussis,Pertussis,18
PSE,"occupied Palestinian territory, including east Jerusalem",2020,poliomyelitis,Poliomyelitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2020,rubella,Rubella,
PSE,"occupied Palestinian territory, including east Jerusalem",2020,ttetanus,Total tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2020,typhoid,Typhoid,
PSE,"occupied Palestinian territory, including east Jerusalem",2020,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",2019,crs,Congenital rubella syndrome,
PSE,"occupied Palestinian territory, including east Jerusalem",2019,diphtheria,Diphtheria,
PSE,"occupied Palestinian territory, including east Jerusalem",2019,japenc,Japanese encephalitis,
PSE,"occupied Palestinian territory, including east Jerusalem",2019,measles,Measles,228
PSE,"occupied Palestinian territory, including east Jerusalem",2019,mumps,Mumps,656
PSE,"occupied Palestinian territory, including east Jerusalem",2019,ntetanus,Neonatal tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2019,pertussis,Pertussis,22
PSE,"occupied Palestinian territory, including east Jerusalem",2019,rubella,Rubella,0
PSE,"occupied Palestinian territory, including east Jerusalem",2019,ttetanus,Total tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2019,typhoid,Typhoid,
PSE,"occupied Palestinian territory, including east Jerusalem",2019,yfever,Yellow fever,
PSE,"occupied Palestinian territory, including east Jerusalem",2018,crs,Congenital rubella syndrome,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,japenc,Japanese encephalitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,measles,Measles,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,mumps,Mumps,1872
PSE,"occupied Palestinian territory, including east Jerusalem",2018,ntetanus,Neonatal tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,pertussis,Pertussis,57
PSE,"occupied Palestinian territory, including east Jerusalem",2018,rubella,Rubella,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,ttetanus,Total tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,typhoid,Typhoid,0
PSE,"occupied Palestinian territory, including east Jerusalem",2018,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",2017,crs,Congenital rubella syndrome,0
PSE,"occupied Palestinian territory, including east Jerusalem",2017,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2017,japenc,Japanese encephalitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2017,measles,Measles,63
PSE,"occupied Palestinian territory, including east Jerusalem",2017,mumps,Mumps,2267
PSE,"occupied Palestinian territory, including east Jerusalem",2017,ntetanus,Neonatal tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2017,pertussis,Pertussis,125
PSE,"occupied Palestinian territory, including east Jerusalem",2017,rubella,Rubella,0
PSE,"occupied Palestinian territory, including east Jerusalem",2017,ttetanus,Total tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2017,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",2010,crs,Congenital rubella syndrome,0
PSE,"occupied Palestinian territory, including east Jerusalem",2010,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2010,japenc,Japanese encephalitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2010,measles,Measles,1
PSE,"occupied Palestinian territory, including east Jerusalem",2010,mumps,Mumps,159
PSE,"occupied Palestinian territory, including east Jerusalem",2010,ntetanus,Neonatal tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2010,pertussis,Pertussis,45
PSE,"occupied Palestinian territory, including east Jerusalem",2010,rubella,Rubella,2
PSE,"occupied Palestinian territory, including east Jerusalem",2010,ttetanus,Total tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",2010,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",2001,crs,Congenital rubella syndrome,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,diphtheria,Diphtheria,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,measles,Measles,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,mumps,Mumps,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,ntetanus,Neonatal tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,pertussis,Pertussis,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,poliomyelitis,Poliomyelitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2001,rubella,Rubella,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,ttetanus,Total tetanus,
PSE,"occupied Palestinian territory, including east Jerusalem",2001,yfever,Yellow fever,
PSE,"occupied Palestinian territory, including east Jerusalem",2000,crs,Congenital rubella syndrome,0
PSE,"occupied Palestinian territory, including east Jerusalem",2000,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",2000,measles,Measles,5
PSE,"occupied Palestinian territory, including east Jerusalem",2000,mumps,Mumps,526
PSE,"occupied Palestinian territory, including east Jerusalem",2000,ntetanus,Neonatal tetanus,3
PSE,"occupied Palestinian territory, including east Jerusalem",2000,pertussis,Pertussis,26
PSE,"occupied Palestinian territory, including east Jerusalem",2000,poliomyelitis,Poliomyelitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",2000,rubella,Rubella,99
PSE,"occupied Palestinian territory, including east Jerusalem",2000,ttetanus,Total tetanus,9
PSE,"occupied Palestinian territory, including east Jerusalem",2000,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",1999,crs,Congenital rubella syndrome,
PSE,"occupied Palestinian territory, including east Jerusalem",1999,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",1999,measles,Measles,138
PSE,"occupied Palestinian territory, including east Jerusalem",1999,mumps,Mumps,
PSE,"occupied Palestinian territory, including east Jerusalem",1999,ntetanus,Neonatal tetanus,0
PSE,"occupied Palestinian territory, including east Jerusalem",1999,pertussis,Pertussis,2
PSE,"occupied Palestinian territory, including east Jerusalem",1999,poliomyelitis,Poliomyelitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",1999,rubella,Rubella,
PSE,"occupied Palestinian territory, including east Jerusalem",1999,ttetanus,Total tetanus,4
PSE,"occupied Palestinian territory, including east Jerusalem",1999,yfever,Yellow fever,
PSE,"occupied Palestinian territory, including east Jerusalem",1998,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",1998,measles,Measles,40
PSE,"occupied Palestinian territory, including east Jerusalem",1998,ntetanus,Neonatal tetanus,1
PSE,"occupied Palestinian territory, including east Jerusalem",1998,pertussis,Pertussis,3
PSE,"occupied Palestinian territory, including east Jerusalem",1998,poliomyelitis,Poliomyelitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",1998,ttetanus,Total tetanus,5
PSE,"occupied Palestinian territory, including east Jerusalem",1998,yfever,Yellow fever,0
PSE,"occupied Palestinian territory, including east Jerusalem",1997,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",1997,measles,Measles,28
PSE,"occupied Palestinian territory, including east Jerusalem",1997,ntetanus,Neonatal tetanus,1
PSE,"occupied Palestinian territory, including east Jerusalem",1997,pertussis,Pertussis,35
PSE,"occupied Palestinian territory, including east Jerusalem",1997,poliomyelitis,Poliomyelitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",1997,ttetanus,Total tetanus,5
PSE,"occupied Palestinian territory, including east Jerusalem",1997,yfever,Yellow fever,
PSE,"occupied Palestinian territory, including east Jerusalem",1996,diphtheria,Diphtheria,0
PSE,"occupied Palestinian territory, including east Jerusalem",1996,measles,Measles,33
PSE,"occupied Palestinian territory, including east Jerusalem",1996,ntetanus,Neonatal tetanus,2
PSE,"occupied Palestinian territory, including east Jerusalem",1996,pertussis,Pertussis,95
PSE,"occupied Palestinian territory, including east Jerusalem",1996,poliomyelitis,Poliomyelitis,0
PSE,"occupied Palestinian territory, including east Jerusalem",1996,ttetanus,Total tetanus,9
PSE,"occupied Palestinian territory, including east Jerusalem",1996,yfever,Yellow fever,
PYF,French Polynesia,2023,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2023,diphtheria,Diphtheria,0
PYF,French Polynesia,2023,invasive_mening,Invasive meningococcal disease,2
PYF,French Polynesia,2023,japenc,Japanese encephalitis,
PYF,French Polynesia,2023,measles,Measles,0
PYF,French Polynesia,2023,mumps,Mumps,0
PYF,French Polynesia,2023,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2023,pertussis,Pertussis,0
PYF,French Polynesia,2023,rubella,Rubella,0
PYF,French Polynesia,2023,ttetanus,Total tetanus,0
PYF,French Polynesia,2023,typhoid,Typhoid,0
PYF,French Polynesia,2023,yfever,Yellow fever,0
PYF,French Polynesia,2022,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2022,diphtheria,Diphtheria,0
PYF,French Polynesia,2022,invasive_mening,Invasive meningococcal disease,1
PYF,French Polynesia,2022,japenc,Japanese encephalitis,
PYF,French Polynesia,2022,measles,Measles,0
PYF,French Polynesia,2022,mumps,Mumps,0
PYF,French Polynesia,2022,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2022,pertussis,Pertussis,0
PYF,French Polynesia,2022,rubella,Rubella,0
PYF,French Polynesia,2022,ttetanus,Total tetanus,0
PYF,French Polynesia,2022,typhoid,Typhoid,0
PYF,French Polynesia,2022,yfever,Yellow fever,0
PYF,French Polynesia,2021,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2021,diphtheria,Diphtheria,0
PYF,French Polynesia,2021,invasive_mening,Invasive meningococcal disease,1
PYF,French Polynesia,2021,japenc,Japanese encephalitis,
PYF,French Polynesia,2021,measles,Measles,0
PYF,French Polynesia,2021,mumps,Mumps,0
PYF,French Polynesia,2021,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2021,pertussis,Pertussis,0
PYF,French Polynesia,2021,rubella,Rubella,0
PYF,French Polynesia,2021,ttetanus,Total tetanus,0
PYF,French Polynesia,2021,typhoid,Typhoid,
PYF,French Polynesia,2021,yfever,Yellow fever,0
PYF,French Polynesia,2020,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2020,diphtheria,Diphtheria,0
PYF,French Polynesia,2020,invasive_mening,Invasive meningococcal disease,2
PYF,French Polynesia,2020,japenc,Japanese encephalitis,0
PYF,French Polynesia,2020,measles,Measles,0
PYF,French Polynesia,2020,mumps,Mumps,0
PYF,French Polynesia,2020,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2020,pertussis,Pertussis,3
PYF,French Polynesia,2020,rubella,Rubella,0
PYF,French Polynesia,2020,ttetanus,Total tetanus,0
PYF,French Polynesia,2020,typhoid,Typhoid,0
PYF,French Polynesia,2020,yfever,Yellow fever,0
PYF,French Polynesia,2019,crs,Congenital rubella syndrome,
PYF,French Polynesia,2019,diphtheria,Diphtheria,
PYF,French Polynesia,2019,japenc,Japanese encephalitis,
PYF,French Polynesia,2019,measles,Measles,
PYF,French Polynesia,2019,mumps,Mumps,
PYF,French Polynesia,2019,ntetanus,Neonatal tetanus,
PYF,French Polynesia,2019,pertussis,Pertussis,
PYF,French Polynesia,2019,rubella,Rubella,1
PYF,French Polynesia,2019,typhoid,Typhoid,
PYF,French Polynesia,2019,yfever,Yellow fever,
PYF,French Polynesia,2018,crs,Congenital rubella syndrome,
PYF,French Polynesia,2018,diphtheria,Diphtheria,
PYF,French Polynesia,2018,japenc,Japanese encephalitis,
PYF,French Polynesia,2018,measles,Measles,
PYF,French Polynesia,2018,mumps,Mumps,
PYF,French Polynesia,2018,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2018,pertussis,Pertussis,37
PYF,French Polynesia,2018,rubella,Rubella,
PYF,French Polynesia,2018,typhoid,Typhoid,
PYF,French Polynesia,2018,yfever,Yellow fever,
PYF,French Polynesia,2017,crs,Congenital rubella syndrome,
PYF,French Polynesia,2017,diphtheria,Diphtheria,
PYF,French Polynesia,2017,japenc,Japanese encephalitis,
PYF,French Polynesia,2017,measles,Measles,
PYF,French Polynesia,2017,mumps,Mumps,
PYF,French Polynesia,2017,ntetanus,Neonatal tetanus,
PYF,French Polynesia,2017,pertussis,Pertussis,
PYF,French Polynesia,2017,rubella,Rubella,
PYF,French Polynesia,2017,ttetanus,Total tetanus,
PYF,French Polynesia,2017,yfever,Yellow fever,
PYF,French Polynesia,2016,crs,Congenital rubella syndrome,
PYF,French Polynesia,2016,diphtheria,Diphtheria,
PYF,French Polynesia,2016,japenc,Japanese encephalitis,
PYF,French Polynesia,2016,measles,Measles,
PYF,French Polynesia,2016,mumps,Mumps,
PYF,French Polynesia,2016,ntetanus,Neonatal tetanus,
PYF,French Polynesia,2016,pertussis,Pertussis,
PYF,French Polynesia,2016,rubella,Rubella,
PYF,French Polynesia,2016,ttetanus,Total tetanus,
PYF,French Polynesia,2016,yfever,Yellow fever,
PYF,French Polynesia,2013,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2013,diphtheria,Diphtheria,0
PYF,French Polynesia,2013,japenc,Japanese encephalitis,0
PYF,French Polynesia,2013,measles,Measles,0
PYF,French Polynesia,2013,mumps,Mumps,0
PYF,French Polynesia,2013,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2013,pertussis,Pertussis,0
PYF,French Polynesia,2013,rubella,Rubella,0
PYF,French Polynesia,2013,yfever,Yellow fever,0
PYF,French Polynesia,2012,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2012,diphtheria,Diphtheria,0
PYF,French Polynesia,2012,japenc,Japanese encephalitis,0
PYF,French Polynesia,2012,measles,Measles,0
PYF,French Polynesia,2012,mumps,Mumps,0
PYF,French Polynesia,2012,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2012,pertussis,Pertussis,0
PYF,French Polynesia,2012,rubella,Rubella,0
PYF,French Polynesia,2012,yfever,Yellow fever,0
PYF,French Polynesia,2011,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2011,diphtheria,Diphtheria,0
PYF,French Polynesia,2011,japenc,Japanese encephalitis,0
PYF,French Polynesia,2011,measles,Measles,0
PYF,French Polynesia,2011,mumps,Mumps,0
PYF,French Polynesia,2011,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2011,pertussis,Pertussis,0
PYF,French Polynesia,2011,rubella,Rubella,0
PYF,French Polynesia,2011,ttetanus,Total tetanus,0
PYF,French Polynesia,2011,yfever,Yellow fever,0
PYF,French Polynesia,2010,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2010,diphtheria,Diphtheria,0
PYF,French Polynesia,2010,japenc,Japanese encephalitis,0
PYF,French Polynesia,2010,measles,Measles,0
PYF,French Polynesia,2010,mumps,Mumps,0
PYF,French Polynesia,2010,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2010,pertussis,Pertussis,12
PYF,French Polynesia,2010,rubella,Rubella,0
PYF,French Polynesia,2010,ttetanus,Total tetanus,0
PYF,French Polynesia,2010,yfever,Yellow fever,0
PYF,French Polynesia,2009,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2009,diphtheria,Diphtheria,0
PYF,French Polynesia,2009,japenc,Japanese encephalitis,0
PYF,French Polynesia,2009,measles,Measles,0
PYF,French Polynesia,2009,mumps,Mumps,0
PYF,French Polynesia,2009,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2009,pertussis,Pertussis,30
PYF,French Polynesia,2009,rubella,Rubella,0
PYF,French Polynesia,2009,ttetanus,Total tetanus,0
