age,status,value,iso,disease,R0,prop
85,Vaccine and exposure protected,158,VEN,measles,16,0.00282276434384128
85,Vaccine protected,208,VEN,measles,16,0.00371604419948726
86,Exposure protected,47048,VEN,measles,16,0.993150034302602
86,Susceptible,51,VEN,measles,16,0.00107657396168663
86,Vaccine and exposure protected,125,VEN,measles,16,0.00263866167080057
86,Vaccine protected,148.5,VEN,measles,16,0.00313473006491108
87,Exposure protected,38866,VEN,measles,16,0.99407890530085
87,Susceptible,32,VEN,measles,16,0.000818466653878125
87,Vaccine and exposure protected,98.5,VEN,measles,16,0.0025193426689686
87,Vaccine protected,101,VEN,measles,16,0.00258328537630283
88,Exposure protected,31715,VEN,measles,16,0.994808738884271
88,Susceptible,26.5,VEN,measles,16,0.000831229121249667
88,Vaccine and exposure protected,74,VEN,measles,16,0.00232116811216888
88,Vaccine protected,65,VEN,measles,16,0.0020388638823105
89,Exposure protected,25626.5,VEN,measles,16,0.995455163439315
89,Susceptible,18.5,VEN,measles,16,0.00071862800318527
89,Vaccine and exposure protected,49,VEN,measles,16,0.00190339308951774
89,Vaccine protected,49.5,VEN,measles,16,0.00192281546798221
90,Exposure protected,20351.5,VEN,measles,16,0.996206373292868
90,Susceptible,11,VEN,measles,16,0.000538450242302609
90,Vaccine and exposure protected,33,VEN,measles,16,0.00161535072690783
90,Vaccine protected,33.5,VEN,measles,16,0.00163982573792158
91,Exposure protected,15983.5,VEN,measles,16,0.997223608684802
91,Susceptible,4.5,VEN,measles,16,0.000280758672323434
91,Vaccine and exposure protected,19.5,VEN,measles,16,0.00121662091340155
91,Vaccine protected,20.5,VEN,measles,16,0.00127901172947342
92,Exposure protected,12299,VEN,measles,16,0.99789046653144
92,Susceptible,2,VEN,measles,16,0.000162271805273834
92,Vaccine and exposure protected,15.5,VEN,measles,16,0.00125760649087221
92,Vaccine protected,8.5,VEN,measles,16,0.000689655172413793
93,Exposure protected,9298,VEN,measles,16,0.998174986580784
93,Susceptible,0,VEN,measles,16,0
93,Vaccine and exposure protected,8.5,VEN,measles,16,0.000912506709608159
93,Vaccine protected,8.5,VEN,measles,16,0.000912506709608159
94,Exposure protected,7043,VEN,measles,16,0.998652959943282
94,Susceptible,0,VEN,measles,16,0
94,Vaccine and exposure protected,5.5,VEN,measles,16,0.000779865295994328
94,Vaccine protected,4,VEN,measles,16,0.000567174760723148
95,Exposure protected,4998.5,VEN,measles,16,0.999600039996001
95,Susceptible,0,VEN,measles,16,0
95,Vaccine and exposure protected,1,VEN,measles,16,0.0001999800019998
95,Vaccine protected,1,VEN,measles,16,0.0001999800019998
96,Exposure protected,3505.5,VEN,measles,16,0.999857387335995
96,Susceptible,0,VEN,measles,16,0
96,Vaccine and exposure protected,0.5,VEN,measles,16,0.000142612664004564
96,Vaccine protected,0,VEN,measles,16,0
97,Exposure protected,2317.5,VEN,measles,16,0.999784296807593
97,Susceptible,0,VEN,measles,16,0
97,Vaccine and exposure protected,0,VEN,measles,16,0
97,Vaccine protected,0.5,VEN,measles,16,0.000215703192407248
98,Exposure protected,1496,VEN,measles,16,1
98,Susceptible,0,VEN,measles,16,0
98,Vaccine and exposure protected,0,VEN,measles,16,0
98,Vaccine protected,0,VEN,measles,16,0
99,Exposure protected,978,VEN,measles,16,1
99,Susceptible,0,VEN,measles,16,0
99,Vaccine and exposure protected,0,VEN,measles,16,0
99,Vaccine protected,0,VEN,measles,16,0
100,Exposure protected,612.5,VEN,measles,16,1
100,Susceptible,0,VEN,measles,16,0
100,Vaccine and exposure protected,0,VEN,measles,16,0
100,Vaccine protected,0,VEN,measles,16,0
101,Exposure protected,810.5,VEN,measles,16,1
101,Susceptible,0,VEN,measles,16,0
101,Vaccine and exposure protected,0,VEN,measles,16,0
101,Vaccine protected,0,VEN,measles,16,0
1,Exposure protected,0,VEN,pertussis,11,0
1,Susceptible,106039.5,VEN,pertussis,11,0.343302668831474
1,Vaccine and exposure protected,0,VEN,pertussis,11,0
1,Vaccine protected,202841,VEN,pertussis,11,0.656697331168526
2,Exposure protected,0,VEN,pertussis,11,0
2,Susceptible,160865,VEN,pertussis,11,0.351643619416525
2,Vaccine and exposure protected,0,VEN,pertussis,11,0
2,Vaccine protected,296601,VEN,pertussis,11,0.648356380583475
3,Exposure protected,0,VEN,pertussis,11,0
3,Susceptible,179398.5,VEN,pertussis,11,0.364029930247305
3,Vaccine and exposure protected,0,VEN,pertussis,11,0
3,Vaccine protected,313414,VEN,pertussis,11,0.635970069752695
4,Exposure protected,0,VEN,pertussis,11,0
4,Susceptible,190607,VEN,pertussis,11,0.379564413060838
4,Vaccine and exposure protected,0,VEN,pertussis,11,0
4,Vaccine protected,311566,VEN,pertussis,11,0.620435586939163
5,Exposure protected,1,VEN,pertussis,11,0.00000196524078621423
5,Susceptible,203597,VEN,pertussis,11,0.400117128350858
5,Vaccine and exposure protected,0,VEN,pertussis,11,0
5,Vaccine protected,305245.5,VEN,pertussis,11,0.599880906408355
6,Exposure protected,2.5,VEN,pertussis,11,0.00000483946994253613
6,Susceptible,218470,VEN,pertussis,11,0.422911599338348
6,Vaccine and exposure protected,0,VEN,pertussis,11,0
6,Vaccine protected,298113,VEN,pertussis,11,0.57708356119171
7,Exposure protected,2.5,VEN,pertussis,11,0.00000479968053326371
7,Susceptible,235529,VEN,pertussis,11,0.452185582527627
7,Vaccine and exposure protected,0,VEN,pertussis,11,0
7,Vaccine protected,285336.5,VEN,pertussis,11,0.54780961779184
8,Exposure protected,3,VEN,pertussis,11,0.00000571366537347374
8,Susceptible,255390,VEN,pertussis,11,0.486404333243819
8,Vaccine and exposure protected,0,VEN,pertussis,11,0
8,Vaccine protected,269664,VEN,pertussis,11,0.513589953090807
9,Exposure protected,3,VEN,pertussis,11,0.00000566417128453964
9,Susceptible,278338.5,VEN,pertussis,11,0.525518979693946
9,Vaccine and exposure protected,0,VEN,pertussis,11,0
9,Vaccine protected,251303.5,VEN,pertussis,11,0.47447535613477
10,Exposure protected,3.5,VEN,pertussis,11,0.00000656431954732453
10,Susceptible,302606.5,VEN,pertussis,11,0.567544503742131
10,Vaccine and exposure protected,0,VEN,pertussis,11,0
10,Vaccine protected,230575.5,VEN,pertussis,11,0.432448931938322
11,Exposure protected,7,VEN,pertussis,11,0.0000130669541396577
11,Susceptible,326393,VEN,pertussis,11,0.609280337500758
11,Vaccine and exposure protected,0,VEN,pertussis,11,0
11,Vaccine protected,209302.5,VEN,pertussis,11,0.390706595545102
12,Exposure protected,4.5,VEN,pertussis,11,0.00000838628339487934
12,Susceptible,349027,VEN,pertussis,11,0.650453185436567
12,Vaccine and exposure protected,0,VEN,pertussis,11,0
12,Vaccine protected,187559,VEN,pertussis,11,0.349538428280039
13,Exposure protected,5,VEN,pertussis,11,0.00000930007626062534
13,Susceptible,369801,VEN,pertussis,11,0.687835500251102
13,Vaccine and exposure protected,0,VEN,pertussis,11,0
13,Vaccine protected,167824,VEN,pertussis,11,0.312155199672637
14,Exposure protected,4,VEN,pertussis,11,0.00000743432240797703
14,Susceptible,387451,VEN,pertussis,11,0.720108912823277
14,Vaccine and exposure protected,0,VEN,pertussis,11,0
14,Vaccine protected,150590,VEN,pertussis,11,0.279883652854315
15,Exposure protected,4,VEN,pertussis,11,0.00000742853057165328
15,Susceptible,402318.5,VEN,pertussis,11,0.747158819197923
15,Vaccine and exposure protected,0,VEN,pertussis,11,0
15,Vaccine protected,136142,VEN,pertussis,11,0.252833752271505
16,Exposure protected,4,VEN,pertussis,11,0.00000742806844222263
16,Susceptible,414800.5,VEN,pertussis,11,0.770291625967042
16,Vaccine and exposure protected,0,VEN,pertussis,11,0
16,Vaccine protected,123693.5,VEN,pertussis,11,0.229700945964516
17,Exposure protected,7.5,VEN,pertussis,11,0.0000139482723669846
17,Susceptible,424265,VEN,pertussis,11,0.789035170103831
17,Vaccine and exposure protected,0,VEN,pertussis,11,0
17,Vaccine protected,113428.5,VEN,pertussis,11,0.210950881623802
18,Exposure protected,8,VEN,pertussis,11,0.0000149201121246426
18,Susceptible,431376,VEN,pertussis,11,0.804522285984979
18,Vaccine and exposure protected,0,VEN,pertussis,11,0
18,Vaccine protected,104805,VEN,pertussis,11,0.195462793902896
19,Exposure protected,8,VEN,pertussis,11,0.0000149597302760631
19,Susceptible,437238.5,VEN,pertussis,11,0.817621253288803
19,Vaccine and exposure protected,0,VEN,pertussis,11,0
19,Vaccine protected,97522.5,VEN,pertussis,11,0.182363786980921
20,Exposure protected,10.5,VEN,pertussis,11,0.0000197367493573808
20,Susceptible,440794.5,VEN,pertussis,11,0.828557196629715
20,Vaccine and exposure protected,0,VEN,pertussis,11,0
20,Vaccine protected,91197.5,VEN,pertussis,11,0.171423066620928
21,Exposure protected,13,VEN,pertussis,11,0.0000246067183912506
21,Susceptible,442105,VEN,pertussis,11,0.836827171874142
21,Vaccine and exposure protected,0,VEN,pertussis,11,0
21,Vaccine protected,86193,VEN,pertussis,11,0.163148221407466
22,Exposure protected,16,VEN,pertussis,11,0.0000304341912922072
22,Susceptible,443623,VEN,pertussis,11,0.843831702726428
22,Vaccine and exposure protected,0,VEN,pertussis,11,0
22,Vaccine protected,82085.5,VEN,pertussis,11,0.15613786308228
23,Exposure protected,15,VEN,pertussis,11,0.000028690590155876
23,Susceptible,443200.5,VEN,pertussis,11,0.847712260158621
23,Vaccine and exposure protected,0,VEN,pertussis,11,0
23,Vaccine protected,79604,VEN,pertussis,11,0.152259049251223
24,Exposure protected,16,VEN,pertussis,11,0.0000307483573650964
24,Susceptible,443583,VEN,pertussis,11,0.852465537817597
24,Vaccine and exposure protected,0,VEN,pertussis,11,0
24,Vaccine protected,76754,VEN,pertussis,11,0.147503713825038
25,Exposure protected,23,VEN,pertussis,11,0.0000445676405987953
25,Susceptible,442080.5,VEN,pertussis,11,0.856629775640684
25,Vaccine and exposure protected,0,VEN,pertussis,11,0
25,Vaccine protected,73966,VEN,pertussis,11,0.143325656718717
26,Exposure protected,24,VEN,pertussis,11,0.0000467885052339766
26,Susceptible,441824.5,VEN,pertussis,11,0.861346163781213
26,Vaccine and exposure protected,0,VEN,pertussis,11,0
26,Vaccine protected,71098,VEN,pertussis,11,0.138607047713553
27,Exposure protected,28.5,VEN,pertussis,11,0.0000558751768155266
27,Susceptible,441520.5,VEN,pertussis,11,0.865615298427359
27,Vaccine and exposure protected,0,VEN,pertussis,11,0
27,Vaccine protected,68516.5,VEN,pertussis,11,0.134328826395826
28,Exposure protected,33.5,VEN,pertussis,11,0.0000660150553738226
28,Susceptible,441814,VEN,pertussis,11,0.870638079848658
28,Vaccine and exposure protected,0,VEN,pertussis,11,0
28,Vaccine protected,65612.5,VEN,pertussis,11,0.129295905095968
29,Exposure protected,40,VEN,pertussis,11,0.0000793638983546872
29,Susceptible,441903,VEN,pertussis,11,0.876778619365783
29,Vaccine and exposure protected,0,VEN,pertussis,11,0
29,Vaccine protected,62064.5,VEN,pertussis,11,0.123142016735862
30,Exposure protected,43,VEN,pertussis,11,0.0000857385830602493
30,Susceptible,442516,VEN,pertussis,11,0.882341740034634
30,Vaccine and exposure protected,0,VEN,pertussis,11,0
30,Vaccine protected,58965.5,VEN,pertussis,11,0.117572521382305
31,Exposure protected,60,VEN,pertussis,11,0.000120545952619413
31,Susceptible,442376.5,VEN,pertussis,11,0.888778276815698
31,Vaccine and exposure protected,2,VEN,pertussis,11,0.00000401819842064711
31,Vaccine protected,55297,VEN,pertussis,11,0.111097159033262
32,Exposure protected,75,VEN,pertussis,11,0.000152069668183984
32,Susceptible,441702.5,VEN,pertussis,11,0.895594034813816
32,Vaccine and exposure protected,5,VEN,pertussis,11,0.0000101379778789323
32,Vaccine protected,51412.5,VEN,pertussis,11,0.104243757540121
33,Exposure protected,114.5,VEN,pertussis,11,0.000234766330612504
33,Susceptible,439818,VEN,pertussis,11,0.901785659365331
33,Vaccine and exposure protected,4,VEN,pertussis,11,0.00000820144386419229
33,Vaccine protected,47782.5,VEN,pertussis,11,0.097971372860192
34,Exposure protected,149,VEN,pertussis,11,0.000309834113983604
34,Susceptible,436698,VEN,pertussis,11,0.908080120190683
34,Vaccine and exposure protected,6,VEN,pertussis,11,0.0000124765415026955
34,Vaccine protected,44049.5,VEN,pertussis,11,0.0915975691538306
35,Exposure protected,225,VEN,pertussis,11,0.000472797838998677
35,Susceptible,435124,VEN,pertussis,11,0.914336386206491
35,Vaccine and exposure protected,5,VEN,pertussis,11,0.000010506618644415
35,Vaccine protected,40536.5,VEN,pertussis,11,0.0851803093358661
36,Exposure protected,290.5,VEN,pertussis,11,0.000617533924507806
36,Susceptible,433042.5,VEN,pertussis,11,0.920545385554808
36,Vaccine and exposure protected,4,VEN,pertussis,11,0.00000850304887446205
36,Vaccine protected,37082.5,VEN,pertussis,11,0.0788285774718097
37,Exposure protected,380.5,VEN,pertussis,11,0.000819574144535831
37,Susceptible,430174,VEN,pertussis,11,0.926568956771503
37,Vaccine and exposure protected,9,VEN,pertussis,11,0.0000193854593976938
37,Vaccine protected,33702,VEN,pertussis,11,0.072592083624564
38,Exposure protected,494,VEN,pertussis,11,0.00107730186041744
38,Susceptible,427187,VEN,pertussis,11,0.931597874182483
38,Vaccine and exposure protected,8.5,VEN,pertussis,11,0.0000185365704727698
38,Vaccine protected,30863.5,VEN,pertussis,11,0.0673062873866271
39,Exposure protected,659,VEN,pertussis,11,0.0014580887973865
39,Susceptible,423345.5,VEN,pertussis,11,0.93668487249467
39,Vaccine and exposure protected,14,VEN,pertussis,11,0.0000309760897775585
39,Vaccine protected,27943,VEN,pertussis,11,0.0618260626181655
40,Exposure protected,753.5,VEN,pertussis,11,0.00169539195391954
40,Susceptible,418427.5,VEN,pertussis,11,0.941471289712897
40,Vaccine and exposure protected,14,VEN,pertussis,11,0.00003150031500315
40,Vaccine protected,25245,VEN,pertussis,11,0.0568018180181802
41,Exposure protected,928.5,VEN,pertussis,11,0.00212856925071382
41,Susceptible,412399,VEN,pertussis,11,0.945417157162229
41,Vaccine and exposure protected,16,VEN,pertussis,11,0.0000366797070666894
41,Vaccine protected,22865,VEN,pertussis,11,0.0524175938799909
42,Exposure protected,1112,VEN,pertussis,11,0.00259921485946826
42,Susceptible,405810.5,VEN,pertussis,11,0.948550972777198
42,Vaccine and exposure protected,20.5,VEN,pertussis,11,0.0000479171804128591
42,Vaccine protected,20878.5,VEN,pertussis,11,0.0488018951829209
43,Exposure protected,1340.5,VEN,pertussis,11,0.00318478147243578
43,Susceptible,400527.5,VEN,pertussis,11,0.951579680120121
43,Vaccine and exposure protected,23.5,VEN,pertussis,11,0.0000558316781814553
43,Vaccine protected,19016.5,VEN,pertussis,11,0.0451797067292615
44,Exposure protected,1533.5,VEN,pertussis,11,0.00371761631339009
44,Susceptible,393819.5,VEN,pertussis,11,0.954724354568716
44,Vaccine and exposure protected,31.5,VEN,pertussis,11,0.0000763644694305756
44,Vaccine protected,17111,VEN,pertussis,11,0.0414816646484628
45,Exposure protected,1704,VEN,pertussis,11,0.00421941450671355
45,Susceptible,386756,VEN,pertussis,11,0.957678331548419
45,Vaccine and exposure protected,35.5,VEN,pertussis,11,0.0000879044688898656
45,Vaccine protected,15352,VEN,pertussis,11,0.0380143494759779
46,Exposure protected,1811.5,VEN,pertussis,11,0.00458715015541614
46,Susceptible,379131,VEN,pertussis,11,0.960050138323531
46,Vaccine and exposure protected,40,VEN,pertussis,11,0.000101289542487798
46,Vaccine protected,13925,VEN,pertussis,11,0.0352614219785646
47,Exposure protected,1936,VEN,pertussis,11,0.00500599245222522
47,Susceptible,372452,VEN,pertussis,11,0.963063998355469
47,Vaccine and exposure protected,41,VEN,pertussis,11,0.000106015336023365
47,Vaccine protected,12307.5,VEN,pertussis,11,0.031823993856282
48,Exposure protected,2119.5,VEN,pertussis,11,0.00558813875036088
48,Susceptible,366089.5,VEN,pertussis,11,0.965208266596007
48,Vaccine and exposure protected,38,VEN,pertussis,11,0.000100188380520742
48,Vaccine protected,11038.5,VEN,pertussis,11,0.0291034062731109
49,Exposure protected,2280,VEN,pertussis,11,0.00615750243059307
49,Susceptible,358017,VEN,pertussis,11,0.966881819163876
49,Vaccine and exposure protected,43.5,VEN,pertussis,11,0.00011747866479421
49,Vaccine protected,9939.5,VEN,pertussis,11,0.0268431997407367
50,Exposure protected,2498,VEN,pertussis,11,0.00690020938185394
50,Susceptible,350445,VEN,pertussis,11,0.96803197631057
50,Vaccine and exposure protected,38,VEN,pertussis,11,0.000104967156329243
50,Vaccine protected,9037,VEN,pertussis,11,0.0249628471512466
51,Exposure protected,2647,VEN,pertussis,11,0.00748357402150927
51,Susceptible,342797,VEN,pertussis,11,0.969152521288747
51,Vaccine and exposure protected,36,VEN,pertussis,11,0.000101778868445158
51,Vaccine protected,8228,VEN,pertussis,11,0.0232621258212989
52,Exposure protected,2775.5,VEN,pertussis,11,0.00804275948802207
52,Susceptible,334915.5,VEN,pertussis,11,0.970507950030861
52,Vaccine and exposure protected,34,VEN,pertussis,11,0.0000985241659494687
52,Vaccine protected,7368,VEN,pertussis,11,0.0213507663151672
53,Exposure protected,2914,VEN,pertussis,11,0.00863404849170817
53,Susceptible,327916,VEN,pertussis,11,0.971600084147899
53,Vaccine and exposure protected,37,VEN,pertussis,11,0.00010962930480206
53,Vaccine protected,6634,VEN,pertussis,11,0.019656238055591
54,Exposure protected,2850.5,VEN,pertussis,11,0.0086805978512437
54,Susceptible,319572.5,VEN,pertussis,11,0.973190793480644
54,Vaccine and exposure protected,39.5,VEN,pertussis,11,0.000120288937072137
54,Vaccine protected,5913.5,VEN,pertussis,11,0.01800831973104
55,Exposure protected,2983.5,VEN,pertussis,11,0.00935944210384322
55,Susceptible,310595.5,VEN,pertussis,11,0.974359175453071
55,Vaccine and exposure protected,30,VEN,pertussis,11,0.0000941120372432702
55,Vaccine protected,5160,VEN,pertussis,11,0.0161872704058425
56,Exposure protected,3013,VEN,pertussis,11,0.00973746337947829
56,Susceptible,301792,VEN,pertussis,11,0.975336391709098
56,Vaccine and exposure protected,29.5,VEN,pertussis,11,0.0000953385893443775
56,Vaccine protected,4589,VEN,pertussis,11,0.0148308063220796
57,Exposure protected,2996,VEN,pertussis,11,0.00996315362411376
57,Susceptible,293587,VEN,pertussis,11,0.976319219974194
57,Vaccine and exposure protected,31,VEN,pertussis,11,0.000103090040836958
57,Vaccine protected,4094,VEN,pertussis,11,0.013614536360855
58,Exposure protected,2996,VEN,pertussis,11,0.0102590794222591
58,Susceptible,285403.5,VEN,pertussis,11,0.977295451899436
58,Vaccine and exposure protected,25,VEN,pertussis,11,0.0000856064704794647
58,Vaccine protected,3609.5,VEN,pertussis,11,0.0123598622078251
59,Exposure protected,2894.5,VEN,pertussis,11,0.0102507711540573
59,Susceptible,276338,VEN,pertussis,11,0.978641423102394
59,Vaccine and exposure protected,22.5,VEN,pertussis,11,0.0000796829680311932
59,Vaccine protected,3114,VEN,pertussis,11,0.0110281227755171
60,Exposure protected,2874.5,VEN,pertussis,11,0.0105408874220755
60,Susceptible,267168.5,VEN,pertussis,11,0.979715804913825
60,Vaccine and exposure protected,18.5,VEN,pertussis,11,0.0000678401173450678
60,Vaccine protected,2638.5,VEN,pertussis,11,0.00967546754675467
61,Exposure protected,2847,VEN,pertussis,11,0.0108570262730883
61,Susceptible,257134,VEN,pertussis,11,0.980579765965682
61,Vaccine and exposure protected,16.5,VEN,pertussis,11,0.0000629227023203223
61,Vaccine protected,2229,VEN,pertussis,11,0.008500285058909
62,Exposure protected,2917.5,VEN,pertussis,11,0.0115812643525309
62,Susceptible,247029,VEN,pertussis,11,0.980602622704836
62,Vaccine and exposure protected,20,VEN,pertussis,11,0.0000793917007885581
62,Vaccine protected,1949,VEN,pertussis,11,0.00773672124184498
63,Exposure protected,2859,VEN,pertussis,11,0.0118110236220472
63,Susceptible,237515.5,VEN,pertussis,11,0.981217621931571
63,Vaccine and exposure protected,12,VEN,pertussis,11,0.0000495740760631574
63,Vaccine protected,1675.5,VEN,pertussis,11,0.00692178037031835
64,Exposure protected,2822,VEN,pertussis,11,0.012132181449628
64,Susceptible,228366,VEN,pertussis,11,0.981778082539246
64,Vaccine and exposure protected,10.5,VEN,pertussis,11,0.0000451410011414225
64,Vaccine protected,1406,VEN,pertussis,11,0.00604459500998476
65,Exposure protected,2722.5,VEN,pertussis,11,0.012201379909963
65,Susceptible,219241.5,VEN,pertussis,11,0.982570737752123
65,Vaccine and exposure protected,6.5,VEN,pertussis,11,0.0000291309345876068
65,Vaccine protected,1160,VEN,pertussis,11,0.00519875140332675
66,Exposure protected,2672,VEN,pertussis,11,0.0125504342393883
66,Susceptible,209271.5,VEN,pertussis,11,0.982952170257538
66,Vaccine and exposure protected,6,VEN,pertussis,11,0.0000281821128129976
66,Vaccine protected,951.5,VEN,pertussis,11,0.0044692133902612
67,Exposure protected,2544,VEN,pertussis,11,0.0125568240711948
67,Susceptible,199242.5,VEN,pertussis,11,0.983432790882482
67,Vaccine and exposure protected,3,VEN,pertussis,11,0.0000148075755556543
67,Vaccine protected,809.5,VEN,pertussis,11,0.00399557747076738
68,Exposure protected,2512,VEN,pertussis,11,0.0130566759532621
68,Susceptible,189215.5,VEN,pertussis,11,0.98348943823028
68,Vaccine and exposure protected,3.5,VEN,pertussis,11,0.0000181920246164082
68,Vaccine protected,661,VEN,pertussis,11,0.00343569379184166
69,Exposure protected,2381.5,VEN,pertussis,11,0.0130944100642487
69,Susceptible,178960.5,VEN,pertussis,11,0.983994193702697
69,Vaccine and exposure protected,4.5,VEN,pertussis,11,0.0000247427441902662
69,Vaccine protected,525,VEN,pertussis,11,0.00288665348886439
70,Exposure protected,2219.5,VEN,pertussis,11,0.0129342245584182
70,Susceptible,168970,VEN,pertussis,11,0.984679397898589
70,Vaccine and exposure protected,6,VEN,pertussis,11,0.0000349652387251674
70,Vaccine protected,403.5,VEN,pertussis,11,0.00235141230426751
71,Exposure protected,2111.5,VEN,pertussis,11,0.0130590610958726
71,Susceptible,159292,VEN,pertussis,11,0.985178290354602
71,Vaccine and exposure protected,4,VEN,pertussis,11,0.0000247389270108882
71,Vaccine protected,281,VEN,pertussis,11,0.0017379096225149
72,Exposure protected,2010,VEN,pertussis,11,0.0132078695246481
72,Susceptible,149973.5,VEN,pertussis,11,0.985487771221301
72,Vaccine and exposure protected,6,VEN,pertussis,11,0.0000394264761929795
72,Vaccine protected,192.5,VEN,pertussis,11,0.00126493277785809
73,Exposure protected,1911.5,VEN,pertussis,11,0.0133093349858308
73,Susceptible,141553.5,VEN,pertussis,11,0.985604472883492
73,Vaccine and exposure protected,3,VEN,pertussis,11,0.0000208883102053321
73,Vaccine protected,153,VEN,pertussis,11,0.00106530382047194
74,Exposure protected,1794,VEN,pertussis,11,0.0133263012457195
74,Susceptible,132692,VEN,pertussis,11,0.985670883443148
74,Vaccine and exposure protected,4,VEN,pertussis,11,0.0000297130462557848
74,Vaccine protected,131,VEN,pertussis,11,0.000973102264876951
75,Exposure protected,1670.5,VEN,pertussis,11,0.0132642528188026
75,Susceptible,124162.5,VEN,pertussis,11,0.98588613625536
75,Vaccine and exposure protected,1,VEN,pertussis,11,0.00000794028902652057
75,Vaccine protected,106,VEN,pertussis,11,0.00084167063681118
76,Exposure protected,1619,VEN,pertussis,11,0.013733723544132
76,Susceptible,116181,VEN,pertussis,11,0.985545234762692
76,Vaccine and exposure protected,1,VEN,pertussis,11,0.00000848284344912415
76,Vaccine protected,84,VEN,pertussis,11,0.000712558849726428
77,Exposure protected,1493.5,VEN,pertussis,11,0.0136283169690112
77,Susceptible,108024,VEN,pertussis,11,0.985728364419462
77,Vaccine and exposure protected,1,VEN,pertussis,11,0.00000912508668832354
77,Vaccine protected,69.5,VEN,pertussis,11,0.000634193524838486
78,Exposure protected,1348.5,VEN,pertussis,11,0.0134631896327949
78,Susceptible,98764.5,VEN,pertussis,11,0.986047602883329
78,Vaccine and exposure protected,0,VEN,pertussis,11,0
78,Vaccine protected,49,VEN,pertussis,11,0.000489207483876121
79,Exposure protected,1224,VEN,pertussis,11,0.0133359482251422
79,Susceptible,90523,VEN,pertussis,11,0.986282713386067
79,Vaccine and exposure protected,0,VEN,pertussis,11,0
79,Vaccine protected,35,VEN,pertussis,11,0.00038133838879083
80,Exposure protected,1104.5,VEN,pertussis,11,0.0132422144291581
80,Susceptible,82280.5,VEN,pertussis,11,0.986488025657165
80,Vaccine and exposure protected,0,VEN,pertussis,11,0
80,Vaccine protected,22.5,VEN,pertussis,11,0.000269759913676828
81,Exposure protected,1018.5,VEN,pertussis,11,0.013570410243428
81,Susceptible,74022.5,VEN,pertussis,11,0.986269702743395
81,Vaccine and exposure protected,0,VEN,pertussis,11,0
81,Vaccine protected,12,VEN,pertussis,11,0.000159887013177355
82,Exposure protected,936.5,VEN,pertussis,11,0.0140337469280106
82,Susceptible,65787.5,VEN,pertussis,11,0.985846370556854
82,Vaccine and exposure protected,0,VEN,pertussis,11,0
82,Vaccine protected,8,VEN,pertussis,11,0.000119882515135168
83,Exposure protected,808,VEN,pertussis,11,0.0137892194926318
83,Susceptible,57782.5,VEN,pertussis,11,0.986108385313116
83,Vaccine and exposure protected,0,VEN,pertussis,11,0
83,Vaccine protected,6,VEN,pertussis,11,0.000102395194252216
84,Exposure protected,700,VEN,pertussis,11,0.0136785539814362
84,Susceptible,50474,VEN,pertussis,11,0.986301905227162
84,Vaccine and exposure protected,0,VEN,pertussis,11,0
84,Vaccine protected,1,VEN,pertussis,11,0.0000195407914020518
85,Exposure protected,596,VEN,pertussis,11,0.0135590135590136
85,Susceptible,43359.5,VEN,pertussis,11,0.986429611429611
85,Vaccine and exposure protected,0,VEN,pertussis,11,0
85,Vaccine protected,0.5,VEN,pertussis,11,0.0000113750113750114
86,Exposure protected,493,VEN,pertussis,11,0.0132086593076841
86,Susceptible,36831,VEN,pertussis,11,0.986791340692316
86,Vaccine and exposure protected,0,VEN,pertussis,11,0
86,Vaccine protected,0,VEN,pertussis,11,0
87,Exposure protected,416.5,VEN,pertussis,11,0.0135466978907482
87,Susceptible,30328.5,VEN,pertussis,11,0.986437039566766
87,Vaccine and exposure protected,0,VEN,pertussis,11,0
87,Vaccine protected,0.5,VEN,pertussis,11,0.0000162625424858922
88,Exposure protected,357,VEN,pertussis,11,0.0142202748456483
88,Susceptible,24748,VEN,pertussis,11,0.985779725154352
88,Vaccine and exposure protected,0,VEN,pertussis,11,0
88,Vaccine protected,0,VEN,pertussis,11,0
89,Exposure protected,257.5,VEN,pertussis,11,0.0126597836774828
89,Susceptible,20082.5,VEN,pertussis,11,0.987340216322517
89,Vaccine and exposure protected,0,VEN,pertussis,11,0
89,Vaccine protected,0,VEN,pertussis,11,0
90,Exposure protected,195.5,VEN,pertussis,11,0.0122073056509522
90,Susceptible,15819.5,VEN,pertussis,11,0.987792694349048
90,Vaccine and exposure protected,0,VEN,pertussis,11,0
90,Vaccine protected,0,VEN,pertussis,11,0
91,Exposure protected,148.5,VEN,pertussis,11,0.0119690497299911
91,Susceptible,12258.5,VEN,pertussis,11,0.988030950270009
91,Vaccine and exposure protected,0,VEN,pertussis,11,0
91,Vaccine protected,0,VEN,pertussis,11,0
92,Exposure protected,122.5,VEN,pertussis,11,0.0128393250183419
92,Susceptible,9418.5,VEN,pertussis,11,0.987160674981658
92,Vaccine and exposure protected,0,VEN,pertussis,11,0
92,Vaccine protected,0,VEN,pertussis,11,0
93,Exposure protected,91,VEN,pertussis,11,0.0124521072796935
93,Susceptible,7217,VEN,pertussis,11,0.987547892720307
93,Vaccine and exposure protected,0,VEN,pertussis,11,0
93,Vaccine protected,0,VEN,pertussis,11,0
94,Exposure protected,76,VEN,pertussis,11,0.0141976461797123
94,Susceptible,5277,VEN,pertussis,11,0.985802353820288
94,Vaccine and exposure protected,0,VEN,pertussis,11,0
